customer_id,lead_date,acquisition_channel,channel_type,region,device,age_group,signup_date,verified_date,first_conversion_date,plan_tier
C104478,2024-11-13,Direct,Organic,Singapore,Desktop,35-44,2024-11-15,2024-11-15,2024-11-17,Pro
C104479,2024-10-23,Direct,Organic,Singapore,Desktop,35-44,2024-10-24,2024-10-25,2024-11-10,Pro
C104480,2024-03-27,Direct,Organic,India,Desktop,18-24,2024-03-27,2024-03-28,,Not Converted
C104481,2024-06-09,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,2024-06-11,2024-06-13,,Not Converted
C104482,2024-04-19,LinkedIn Ads,Paid,India,Desktop,35-44,2024-04-19,2024-04-19,,Not Converted
C104483,2025-04-14,Direct,Organic,UAE,Mobile,45-54,2025-04-14,2025-04-16,,Not Converted
C104484,2025-11-28,Direct,Organic,India,Desktop,45-54,2025-12-01,,,Not Converted
C104485,2025-07-08,Meta Ads,Paid,India,Desktop,55+,,,,Not Converted
C104486,2024-04-19,Organic Search,Organic,United States,Mobile,55+,,,,Not Converted
C104487,2025-03-24,Direct,Organic,Singapore,Mobile,35-44,,,,Not Converted
C104488,2024-12-14,Meta Ads,Paid,United Kingdom,Mobile,35-44,,,,Not Converted
C104489,2025-11-13,Google Ads,Paid,United States,Desktop,25-34,2025-11-16,,,Not Converted
C104490,2025-11-15,LinkedIn Ads,Paid,UAE,Mobile,45-54,2025-11-17,2025-11-19,2025-12-04,Pro
C104491,2024-11-12,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C104492,2025-10-07,Direct,Organic,Singapore,Desktop,35-44,2025-10-09,2025-10-11,,Not Converted
C104493,2025-12-06,Referral,Organic,India,Desktop,25-34,,,,Not Converted
C104494,2024-08-01,LinkedIn Ads,Paid,United Kingdom,Mobile,55+,2024-08-02,2024-08-03,2024-08-21,Business
C104495,2025-01-20,Google Ads,Paid,United Kingdom,Desktop,25-34,,,,Not Converted
C104496,2025-04-29,LinkedIn Ads,Paid,UAE,Mobile,25-34,2025-04-29,2025-04-29,2025-05-19,Free
C104497,2025-09-26,Organic Search,Organic,India,Mobile,35-44,2025-09-26,2025-09-27,2025-10-12,Pro
C104498,2024-05-12,Direct,Organic,United States,Mobile,25-34,2024-05-15,2024-05-17,,Not Converted
C104499,2024-12-21,Organic Search,Organic,United States,Desktop,45-54,2024-12-24,2024-12-24,2024-12-31,Pro
C104500,2024-04-17,Google Ads,Paid,Singapore,Mobile,35-44,,,,Not Converted
C104501,2024-10-24,LinkedIn Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C104502,2025-05-12,Referral,Organic,United States,Desktop,25-34,2025-05-15,2025-05-17,2025-05-18,Free
C104503,2025-08-09,Organic Search,Organic,India,Mobile,45-54,2025-08-12,2025-08-12,,Not Converted
C104504,2025-08-03,LinkedIn Ads,Paid,United States,Desktop,55+,2025-08-06,2025-08-06,,Not Converted
C104505,2024-08-23,Meta Ads,Paid,United Kingdom,Mobile,18-24,2024-08-23,2024-08-23,,Not Converted
C104506,2024-12-02,Organic Search,Organic,India,Desktop,18-24,2024-12-03,2024-12-03,,Not Converted
C104507,2024-07-20,Referral,Organic,United States,Mobile,55+,,,,Not Converted
C104508,2025-01-01,Referral,Organic,India,Mobile,45-54,,,,Not Converted
C104509,2025-03-22,Organic Search,Organic,United Kingdom,Desktop,35-44,,,,Not Converted
C104510,2025-05-22,Meta Ads,Paid,India,Tablet,25-34,2025-05-22,2025-05-22,,Not Converted
C104511,2025-06-01,Direct,Organic,India,Mobile,25-34,,,,Not Converted
C104512,2025-09-04,Meta Ads,Paid,Singapore,Mobile,25-34,2025-09-04,2025-09-04,,Not Converted
C104513,2025-05-06,Meta Ads,Paid,UAE,Desktop,35-44,2025-05-09,2025-05-11,2025-05-26,Free
C104514,2024-05-02,Google Ads,Paid,India,Desktop,18-24,2024-05-03,2024-05-04,,Not Converted
C104515,2025-03-13,LinkedIn Ads,Paid,UAE,Mobile,18-24,2025-03-13,2025-03-14,2025-03-20,Business
C104516,2025-08-03,Referral,Organic,United States,Desktop,25-34,2025-08-05,,,Not Converted
C104517,2024-12-14,LinkedIn Ads,Paid,India,Mobile,25-34,2024-12-14,,,Not Converted
C104518,2025-06-15,Organic Search,Organic,United States,Desktop,25-34,2025-06-16,2025-06-16,,Not Converted
C104519,2025-05-05,Organic Search,Organic,UAE,Mobile,25-34,2025-05-06,2025-05-07,2025-05-14,Pro
C104520,2025-05-09,Google Ads,Paid,Singapore,Mobile,35-44,2025-05-10,2025-05-11,,Not Converted
C104521,2025-02-08,Meta Ads,Paid,Singapore,Desktop,18-24,,,,Not Converted
C104522,2025-01-27,Organic Search,Organic,UAE,Desktop,18-24,2025-01-27,2025-01-28,,Not Converted
C104523,2025-06-20,Direct,Organic,Singapore,Mobile,18-24,2025-06-20,2025-06-20,,Not Converted
C104524,2025-03-15,Direct,Organic,UAE,Desktop,45-54,2025-03-17,2025-03-19,,Not Converted
C104525,2025-01-30,Organic Search,Organic,India,Tablet,18-24,2025-01-30,2025-01-30,,Not Converted
C104526,2025-03-01,Meta Ads,Paid,UAE,Mobile,35-44,,,,Not Converted
C104527,2024-11-26,Organic Search,Organic,Singapore,Mobile,18-24,,,,Not Converted
C104528,2025-07-25,Referral,Organic,India,Mobile,25-34,2025-07-28,2025-07-28,,Not Converted
C104529,2025-04-01,LinkedIn Ads,Paid,India,Mobile,25-34,,,,Not Converted
C104530,2024-05-22,Meta Ads,Paid,India,Mobile,25-34,2024-05-22,2024-05-23,2024-06-12,Free
C104531,2025-12-24,Direct,Organic,United States,Desktop,35-44,,,,Not Converted
C104532,2025-04-04,LinkedIn Ads,Paid,United States,Mobile,45-54,2025-04-05,,,Not Converted
C104533,2025-01-12,Meta Ads,Paid,Singapore,Mobile,45-54,2025-01-14,2025-01-14,,Not Converted
C104534,2024-07-07,Referral,Organic,United States,Tablet,25-34,2024-07-10,2024-07-12,,Not Converted
C104535,2025-04-13,Direct,Organic,India,Desktop,35-44,,,,Not Converted
C104536,2024-05-28,LinkedIn Ads,Paid,United States,Mobile,25-34,2024-05-28,2024-05-28,,Not Converted
C104537,2025-02-08,Organic Search,Organic,India,Mobile,45-54,2025-02-11,2025-02-13,,Not Converted
C104538,2025-12-22,Meta Ads,Paid,United States,Desktop,45-54,2025-12-24,2025-12-24,2025-12-27,Free
C104539,2025-04-14,Organic Search,Organic,India,Desktop,25-34,,,,Not Converted
C104540,2024-11-02,Direct,Organic,United States,Desktop,55+,,,,Not Converted
C104541,2025-07-18,LinkedIn Ads,Paid,India,Mobile,18-24,2025-07-21,2025-07-23,2025-08-01,Business
C104542,2025-01-28,Direct,Organic,UAE,Mobile,25-34,2025-01-29,,,Not Converted
C104543,2025-07-09,LinkedIn Ads,Paid,United States,Mobile,25-34,2025-07-11,2025-07-12,,Not Converted
C104544,2025-06-13,Google Ads,Paid,UAE,Desktop,45-54,2025-06-16,,,Not Converted
C104545,2024-09-02,Direct,Organic,Singapore,Mobile,45-54,2024-09-05,2024-09-06,,Not Converted
C104546,2024-07-11,Meta Ads,Paid,India,Mobile,25-34,,,,Not Converted
C104547,2025-10-07,Organic Search,Organic,United Kingdom,Mobile,25-34,2025-10-09,2025-10-11,,Not Converted
C104548,2025-05-31,LinkedIn Ads,Paid,India,Mobile,25-34,2025-06-01,2025-06-01,,Not Converted
C104549,2025-09-09,Organic Search,Organic,UAE,Mobile,55+,,,,Not Converted
C104550,2024-10-14,LinkedIn Ads,Paid,United Kingdom,Mobile,35-44,2024-10-15,2024-10-15,,Not Converted
C104551,2024-04-10,Organic Search,Organic,India,Mobile,25-34,2024-04-11,2024-04-13,2024-04-18,Business
C104552,2025-05-11,Referral,Organic,Singapore,Mobile,25-34,2025-05-14,2025-05-16,2025-05-27,Pro
C104553,2025-10-18,Organic Search,Organic,United Kingdom,Desktop,55+,,,,Not Converted
C104554,2025-11-01,Google Ads,Paid,UAE,Desktop,18-24,2025-11-02,2025-11-02,2025-11-20,Business
C104555,2024-04-12,Referral,Organic,United States,Mobile,25-34,2024-04-15,2024-04-15,2024-04-25,Pro
C104556,2024-12-09,Meta Ads,Paid,United States,Tablet,25-34,2024-12-11,2024-12-11,2024-12-30,Free
C104557,2025-06-14,Organic Search,Organic,United Kingdom,Desktop,25-34,2025-06-16,2025-06-17,,Not Converted
C104558,2025-04-21,Google Ads,Paid,United States,Mobile,25-34,2025-04-21,2025-04-21,,Not Converted
C104559,2025-04-04,Direct,Organic,United Kingdom,Desktop,35-44,,,,Not Converted
C104560,2024-05-24,Google Ads,Paid,UAE,Desktop,18-24,2024-05-25,2024-05-25,2024-06-08,Pro
C104561,2025-07-29,Referral,Organic,Singapore,Mobile,25-34,2025-07-31,2025-08-02,2025-08-03,Free
C104562,2024-12-25,Referral,Organic,India,Mobile,18-24,2024-12-25,2024-12-25,2024-12-30,Pro
C104563,2024-06-08,Meta Ads,Paid,Singapore,Mobile,45-54,,,,Not Converted
C104564,2025-02-23,Direct,Organic,United States,Mobile,45-54,,,,Not Converted
C104565,2025-12-19,Referral,Organic,India,Desktop,25-34,2025-12-21,2025-12-21,,Not Converted
C104566,2025-06-04,Organic Search,Organic,India,Desktop,18-24,,,,Not Converted
C104567,2025-01-29,Direct,Organic,India,Desktop,35-44,2025-01-29,2025-01-30,2025-02-07,Free
C104568,2024-09-11,Organic Search,Organic,Singapore,Desktop,18-24,,,,Not Converted
C104569,2024-12-05,Meta Ads,Paid,United Kingdom,Desktop,25-34,,,,Not Converted
C104570,2025-08-26,Referral,Organic,United States,Desktop,18-24,2025-08-29,,,Not Converted
C104571,2024-10-01,Direct,Organic,UAE,Mobile,25-34,2024-10-02,2024-10-03,,Not Converted
C104572,2025-06-25,Organic Search,Organic,United States,Mobile,25-34,,,,Not Converted
C104573,2025-10-31,Direct,Organic,India,Mobile,25-34,,,,Not Converted
C104574,2024-12-21,Referral,Organic,United Kingdom,Desktop,25-34,2024-12-24,2024-12-25,2025-01-02,Pro
C104575,2025-08-19,Organic Search,Organic,India,Mobile,35-44,2025-08-22,2025-08-24,2025-09-02,Business
C104576,2025-08-24,Referral,Organic,India,Mobile,35-44,2025-08-26,2025-08-26,2025-09-14,Pro
C104577,2025-06-07,Google Ads,Paid,India,Mobile,25-34,2025-06-10,,,Not Converted
C104578,2024-09-12,LinkedIn Ads,Paid,India,Mobile,18-24,2024-09-13,2024-09-13,2024-09-19,Free
C104579,2024-09-06,Referral,Organic,India,Desktop,35-44,2024-09-07,2024-09-07,2024-09-09,Business
C104580,2025-01-19,LinkedIn Ads,Paid,United States,Desktop,35-44,2025-01-22,2025-01-24,,Not Converted
C104581,2025-10-13,Organic Search,Organic,Singapore,Mobile,25-34,2025-10-16,2025-10-17,2025-11-06,Free
C104582,2025-10-15,Referral,Organic,India,Mobile,25-34,2025-10-16,2025-10-18,,Not Converted
C104583,2024-12-20,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C104584,2024-12-28,LinkedIn Ads,Paid,United Kingdom,Desktop,18-24,2024-12-30,,,Not Converted
C104585,2025-01-20,Referral,Organic,United States,Mobile,35-44,2025-01-21,2025-01-23,,Not Converted
C104586,2025-05-14,Organic Search,Organic,United States,Mobile,25-34,2025-05-16,2025-05-16,,Not Converted
C104587,2025-08-04,Direct,Organic,India,Mobile,35-44,2025-08-04,,,Not Converted
C104588,2025-05-17,LinkedIn Ads,Paid,United States,Mobile,35-44,2025-05-19,2025-05-21,2025-06-05,Pro
C104589,2025-09-10,Meta Ads,Paid,UAE,Mobile,35-44,,,,Not Converted
C104590,2025-11-05,Referral,Organic,United Kingdom,Mobile,18-24,2025-11-08,2025-11-09,2025-11-16,Business
C104591,2025-08-15,Referral,Organic,India,Desktop,35-44,,,,Not Converted
C104592,2025-10-11,Referral,Organic,United Kingdom,Desktop,25-34,2025-10-14,2025-10-16,2025-10-17,Pro
C104593,2025-12-02,LinkedIn Ads,Paid,Singapore,Mobile,18-24,2025-12-02,,,Not Converted
C104594,2025-07-07,LinkedIn Ads,Paid,United Kingdom,Desktop,25-34,,,,Not Converted
C104595,2024-12-21,Organic Search,Organic,United States,Mobile,18-24,,,,Not Converted
C104596,2025-04-11,Direct,Organic,United Kingdom,Mobile,25-34,,,,Not Converted
C104597,2025-08-16,Google Ads,Paid,India,Mobile,18-24,2025-08-16,2025-08-18,,Not Converted
C104598,2025-08-08,LinkedIn Ads,Paid,India,Mobile,25-34,2025-08-11,,,Not Converted
C104599,2024-06-29,Meta Ads,Paid,Singapore,Mobile,35-44,,,,Not Converted
C104600,2025-11-13,Meta Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C104601,2024-07-24,Direct,Organic,India,Mobile,35-44,,,,Not Converted
C104602,2025-07-01,Direct,Organic,United Kingdom,Desktop,25-34,2025-07-01,2025-07-02,2025-07-13,Free
C104603,2024-07-10,Referral,Organic,India,Mobile,25-34,,,,Not Converted
C104604,2024-08-16,Direct,Organic,United States,Mobile,25-34,2024-08-19,2024-08-19,2024-09-08,Free
C104605,2024-08-25,Google Ads,Paid,UAE,Mobile,35-44,,,,Not Converted
C104606,2024-12-20,Organic Search,Organic,United Kingdom,Mobile,25-34,2024-12-20,2024-12-20,,Not Converted
C104607,2025-02-28,Google Ads,Paid,UAE,Mobile,45-54,,,,Not Converted
C104608,2025-04-27,LinkedIn Ads,Paid,Singapore,Mobile,35-44,2025-04-28,,,Not Converted
C104609,2025-04-21,Meta Ads,Paid,India,Mobile,45-54,,,,Not Converted
C104610,2024-02-06,LinkedIn Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C104611,2024-02-14,Meta Ads,Paid,India,Mobile,25-34,,,,Not Converted
C104612,2025-02-17,Direct,Organic,UAE,Desktop,18-24,2025-02-18,2025-02-19,,Not Converted
C104613,2025-05-14,Google Ads,Paid,India,Desktop,18-24,,,,Not Converted
C104614,2025-01-02,Referral,Organic,United States,Mobile,25-34,2025-01-03,2025-01-04,,Not Converted
C104615,2025-08-16,Direct,Organic,Singapore,Mobile,25-34,2025-08-18,2025-08-18,2025-08-23,Business
C104616,2024-04-01,Referral,Organic,United States,Desktop,45-54,2024-04-04,2024-04-05,,Not Converted
C104617,2025-09-16,Meta Ads,Paid,India,Desktop,25-34,,,,Not Converted
C104618,2025-01-03,Google Ads,Paid,United States,Mobile,55+,,,,Not Converted
C104619,2025-05-10,Organic Search,Organic,India,Mobile,35-44,,,,Not Converted
C104620,2025-08-11,Organic Search,Organic,India,Mobile,35-44,2025-08-12,2025-08-12,2025-08-27,Business
C104621,2024-05-08,Referral,Organic,India,Mobile,35-44,2024-05-09,2024-05-11,,Not Converted
C104622,2025-04-16,Referral,Organic,Singapore,Desktop,18-24,,,,Not Converted
C104623,2024-08-24,Direct,Organic,Singapore,Mobile,25-34,2024-08-25,2024-08-25,2024-09-12,Free
C104624,2025-04-19,Meta Ads,Paid,India,Mobile,35-44,,,,Not Converted
C104625,2025-05-09,Referral,Organic,India,Mobile,25-34,,,,Not Converted
C104626,2024-10-08,Direct,Organic,UAE,Mobile,45-54,2024-10-09,,,Not Converted
C104627,2025-05-11,Google Ads,Paid,United Kingdom,Mobile,45-54,2025-05-11,2025-05-11,,Not Converted
C104628,2024-12-16,Google Ads,Paid,United States,Desktop,25-34,2024-12-18,2024-12-19,2024-12-30,Pro
C104629,2025-12-19,Referral,Organic,United States,Desktop,25-34,2025-12-22,2025-12-22,2025-12-23,Free
C104630,2025-04-19,Referral,Organic,United States,Mobile,35-44,2025-04-20,2025-04-21,2025-05-08,Free
C104631,2025-12-11,LinkedIn Ads,Paid,India,Mobile,25-34,2025-12-11,2025-12-12,,Not Converted
C104632,2025-01-06,Direct,Organic,India,Mobile,18-24,,,,Not Converted
C104633,2024-07-11,Organic Search,Organic,UAE,Mobile,55+,2024-07-12,2024-07-14,2024-08-02,Business
C104634,2025-09-24,LinkedIn Ads,Paid,Singapore,Desktop,35-44,,,,Not Converted
C104635,2024-04-12,Organic Search,Organic,India,Mobile,55+,2024-04-13,2024-04-14,,Not Converted
C104636,2025-09-14,Google Ads,Paid,Singapore,Desktop,18-24,2025-09-17,2025-09-18,2025-10-03,Pro
C104637,2025-07-04,Organic Search,Organic,India,Mobile,25-34,2025-07-05,2025-07-05,,Not Converted
C104638,2024-11-14,Referral,Organic,India,Mobile,25-34,2024-11-15,,,Not Converted
C104639,2025-12-04,Google Ads,Paid,United States,Mobile,55+,,,,Not Converted
C104640,2025-06-19,Google Ads,Paid,United Kingdom,Tablet,25-34,,,,Not Converted
C104641,2024-05-07,Referral,Organic,United States,Desktop,35-44,2024-05-07,2024-05-07,2024-05-08,Pro
C104642,2025-01-24,Google Ads,Paid,UAE,Mobile,35-44,,,,Not Converted
C104643,2025-07-02,Organic Search,Organic,United States,Mobile,35-44,2025-07-05,2025-07-06,2025-07-11,Free
C104644,2025-09-29,Referral,Organic,India,Mobile,25-34,2025-10-01,2025-10-01,,Not Converted
C104645,2025-08-16,Direct,Organic,United Kingdom,Desktop,25-34,2025-08-17,2025-08-17,,Not Converted
C104646,2024-08-07,Referral,Organic,India,Mobile,18-24,2024-08-09,2024-08-09,2024-08-13,Pro
C104647,2024-08-28,Direct,Organic,India,Mobile,45-54,,,,Not Converted
C104648,2025-04-25,Direct,Organic,India,Mobile,55+,2025-04-27,2025-04-27,,Not Converted
C104649,2024-10-31,Direct,Organic,India,Desktop,25-34,2024-11-02,2024-11-02,,Not Converted
C104650,2024-09-01,LinkedIn Ads,Paid,UAE,Desktop,35-44,2024-09-01,2024-09-03,,Not Converted
C104651,2025-05-26,Organic Search,Organic,Singapore,Mobile,55+,2025-05-27,2025-05-28,2025-06-12,Business
C104652,2025-07-06,Direct,Organic,United States,Desktop,45-54,2025-07-07,2025-07-08,,Not Converted
C104653,2025-08-08,Google Ads,Paid,United States,Desktop,35-44,2025-08-10,2025-08-12,,Not Converted
C104654,2025-12-12,Referral,Organic,UAE,Mobile,18-24,2025-12-15,2025-12-16,,Not Converted
C104655,2024-02-29,Meta Ads,Paid,India,Mobile,35-44,,,,Not Converted
C104656,2024-12-16,Organic Search,Organic,India,Mobile,35-44,2024-12-16,2024-12-18,2024-12-30,Free
C104657,2025-11-27,Google Ads,Paid,UAE,Mobile,35-44,2025-11-29,2025-11-29,2025-12-19,Business
C104658,2025-06-10,Direct,Organic,India,Desktop,18-24,2025-06-11,2025-06-13,2025-06-24,Pro
C104659,2024-04-21,LinkedIn Ads,Paid,United Kingdom,Tablet,25-34,2024-04-21,2024-04-23,,Not Converted
C104660,2024-03-26,Organic Search,Organic,India,Desktop,35-44,2024-03-27,2024-03-29,,Not Converted
C104661,2024-02-16,LinkedIn Ads,Paid,United States,Mobile,35-44,,,,Not Converted
C104662,2024-02-06,Direct,Organic,India,Mobile,18-24,,,,Not Converted
C104663,2024-10-24,Meta Ads,Paid,United Kingdom,Mobile,25-34,2024-10-26,,,Not Converted
C104664,2025-06-13,Google Ads,Paid,India,Mobile,18-24,2025-06-14,2025-06-16,2025-06-21,Pro
C104665,2024-11-25,Meta Ads,Paid,India,Mobile,35-44,2024-11-27,,,Not Converted
C104666,2024-04-04,Direct,Organic,India,Mobile,25-34,2024-04-07,2024-04-07,,Not Converted
C104667,2025-04-16,Meta Ads,Paid,United States,Desktop,18-24,,,,Not Converted
C104668,2025-05-18,Referral,Organic,India,Mobile,35-44,2025-05-18,2025-05-18,2025-05-25,Business
C104669,2025-11-20,Referral,Organic,UAE,Desktop,55+,2025-11-23,2025-11-24,2025-12-08,Pro
C104670,2025-07-12,Meta Ads,Paid,India,Mobile,25-34,,,,Not Converted
C104671,2025-03-18,Referral,Organic,India,Mobile,25-34,2025-03-21,2025-03-21,2025-03-28,Pro
C104672,2025-02-28,LinkedIn Ads,Paid,United Kingdom,Desktop,45-54,2025-03-02,2025-03-02,2025-03-06,Pro
C104673,2025-06-19,Google Ads,Paid,UAE,Mobile,18-24,2025-06-20,2025-06-20,,Not Converted
C104674,2025-01-15,Organic Search,Organic,India,Mobile,25-34,,,,Not Converted
C104675,2024-11-24,Google Ads,Paid,UAE,Mobile,18-24,2024-11-27,,,Not Converted
C104676,2025-06-13,Referral,Organic,India,Desktop,35-44,,,,Not Converted
C104677,2024-03-18,Referral,Organic,UAE,Desktop,45-54,2024-03-21,2024-03-21,2024-03-26,Business
C104678,2025-02-22,LinkedIn Ads,Paid,United States,Desktop,18-24,,,,Not Converted
C104679,2025-12-28,Organic Search,Organic,UAE,Mobile,25-34,2025-12-29,2025-12-30,2026-01-07,Pro
C104680,2024-08-17,LinkedIn Ads,Paid,India,Desktop,25-34,,,,Not Converted
C104681,2025-05-11,Meta Ads,Paid,India,Mobile,18-24,2025-05-14,2025-05-16,2025-05-30,Pro
C104682,2025-09-01,Direct,Organic,India,Mobile,45-54,2025-09-01,2025-09-03,2025-09-07,Pro
C104683,2025-05-10,Direct,Organic,UAE,Desktop,45-54,2025-05-13,2025-05-15,2025-05-19,Pro
C104684,2024-11-11,LinkedIn Ads,Paid,United States,Mobile,35-44,,,,Not Converted
C104685,2025-08-16,Referral,Organic,United Kingdom,Mobile,35-44,2025-08-17,,,Not Converted
C104686,2025-07-16,Organic Search,Organic,United States,Mobile,25-34,2025-07-17,2025-07-17,,Not Converted
C104687,2025-03-06,Direct,Organic,Singapore,Mobile,45-54,,,,Not Converted
C104688,2025-12-05,LinkedIn Ads,Paid,Singapore,Desktop,45-54,2025-12-05,2025-12-06,2025-12-24,Business
C104689,2024-03-06,Meta Ads,Paid,United Kingdom,Mobile,35-44,,,,Not Converted
C104690,2025-07-07,Referral,Organic,India,Desktop,35-44,,,,Not Converted
C104691,2025-11-19,Organic Search,Organic,United States,Mobile,35-44,2025-11-22,2025-11-23,,Not Converted
C104692,2024-09-13,Google Ads,Paid,UAE,Desktop,35-44,,,,Not Converted
C104693,2025-05-07,Organic Search,Organic,United States,Mobile,25-34,2025-05-10,2025-05-10,2025-05-25,Pro
C104694,2024-04-18,Organic Search,Organic,United Kingdom,Tablet,35-44,2024-04-18,,,Not Converted
C104695,2024-04-06,Organic Search,Organic,United Kingdom,Desktop,25-34,2024-04-08,2024-04-10,,Not Converted
C104696,2025-01-04,Google Ads,Paid,United States,Mobile,45-54,2025-01-06,2025-01-07,,Not Converted
C104697,2025-04-13,Referral,Organic,UAE,Tablet,25-34,,,,Not Converted
C104698,2025-10-05,Google Ads,Paid,United States,Desktop,18-24,2025-10-06,2025-10-08,2025-10-16,Business
C104699,2025-05-22,Organic Search,Organic,UAE,Desktop,35-44,2025-05-22,,,Not Converted
C104700,2024-11-19,Google Ads,Paid,India,Mobile,18-24,2024-11-19,2024-11-19,,Not Converted
C104701,2025-07-22,Google Ads,Paid,United Kingdom,Mobile,18-24,2025-07-25,2025-07-27,,Not Converted
C104702,2025-10-09,LinkedIn Ads,Paid,India,Mobile,25-34,,,,Not Converted
C104703,2024-09-12,Meta Ads,Paid,UAE,Mobile,25-34,2024-09-12,2024-09-13,,Not Converted
C104704,2025-06-21,Direct,Organic,United Kingdom,Mobile,35-44,,,,Not Converted
C104705,2024-09-10,Organic Search,Organic,India,Mobile,35-44,2024-09-13,2024-09-15,,Not Converted
C104706,2025-02-19,Google Ads,Paid,United Kingdom,Desktop,45-54,2025-02-20,,,Not Converted
C104707,2024-05-15,Direct,Organic,India,Mobile,25-34,,,,Not Converted
C104708,2025-08-12,LinkedIn Ads,Paid,India,Mobile,18-24,2025-08-12,2025-08-13,,Not Converted
C104709,2024-11-29,Google Ads,Paid,UAE,Mobile,35-44,,,,Not Converted
C104710,2025-06-15,Organic Search,Organic,India,Mobile,18-24,2025-06-15,2025-06-16,,Not Converted
C104711,2025-04-30,Referral,Organic,India,Desktop,25-34,2025-05-02,2025-05-04,,Not Converted
C104712,2024-12-13,Direct,Organic,India,Mobile,45-54,2024-12-16,2024-12-16,,Not Converted
